Card Id	Card Name	Set Name	other 	x	x	x	x	x	x	x	x	x
8218	Tiger Claws	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8219	Venomous Dragonfly	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8220	Lashknife	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8221	Lawbringer	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8222	Lightbringer	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8223	Silkenfist Fighter	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8224	Parallax Dementia	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8225	Plague Witch	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8226	Blastoderm	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8227	Mossdog	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8228	Skyshroud Cutter	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8229	Jolrael's Favor	Prophecy	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8230	Rib Cage Spider	Prophecy	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8231	Benalish Trapper	Invasion	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8232	Dream Thrush	Invasion	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8233	Traveler's Cloak	Invasion	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8234	Vodalian Merchant	Invasion	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8235	Mourning	Invasion	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8236	Serpentine Kavu	Invasion	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8237	Sulfur Vent	Invasion	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8238	Honorable Scout	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8239	Arctic Merfolk	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8240	Sea Snidd	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8241	Sisay's Ingenuity	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8242	Nightscape Familiar	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8243	Pygmy Kavu	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8244	Quirion Explorer	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8245	Horned Kavu	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8246	Silver Drake	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8247	Angelfire Crusader	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8248	Coalition Honor Guard	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8249	Helionaut	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8250	Manacles of Decay	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8251	Ceta Disciple	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8252	Coastal Drake	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8253	Living Airship	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8254	Reef Shaman	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8255	Quagmire Druid	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8256	Zombie Boa	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8257	Bloodfire Dwarf	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8258	Kavu Glider	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8259	Tundra Kavu	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8260	Penumbra Bobcat	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8261	Savage Gorilla	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8262	Urborg Elf	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8263	Gaea's Skyfolk	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8264	Goblin Legionnaire	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8265	Llanowar Dead	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8266	Putrid Warrior	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8267	Quicksilver Dagger	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8268	Razorfin Hunter	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8269	Soul Link	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8270	Confessor	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8271	Dedicated Martyr	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8272	Mystic Visionary	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8273	Mystic Zealot	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8274	Patrol Hound	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8275	Pilgrim of Justice	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8276	Pilgrim of Virtue	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8277	Dreamwinder	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8278	Escape Artist	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8279	Immobilizing Ink	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8280	Phantom Whelp	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8281	Thought Nibbler	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8282	Cabal Inquisitor	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8283	Dirty Wererat	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8284	Fledgling Imp	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8285	Frightcrawler	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8286	Patriarch's Desire	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8287	Whispering Shade	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8288	Zombie Assassin	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8289	Zombie Cannibal	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8290	Barbarian Lunatic	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8291	Chainflinger	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8292	Dwarven Grunt	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8293	Halberdier	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8294	Pardic Swordsmith	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8295	Krosan Avenger	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8296	Primal Frenzy	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8297	Seton's Desire	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8298	Werebear	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8299	Abandoned Outpost	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8300	Bog Wreckage	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8301	Ravaged Highlands	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8302	Seafloor Debris	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8303	Timberland Ruins	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8304	Aven Trooper	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8305	Floating Shield	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8306	Militant Monk	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8307	Teroh's Faithful	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8308	Aquamoeba	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8309	Cephalid Snitch	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8310	Skywing Aven	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8311	Cabal Torturer	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8312	Carrion Rats	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8313	Gravegouger	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8314	Organ Grinder	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8315	Putrid Imp	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8316	Shade's Form	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8317	Soul Scourge	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8318	Enslaved Dwarf	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8319	Pardic Lancer	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8320	Petravark	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8321	Basking Rootwalla	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8322	Centaur Veteran	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8323	Krosan Restorer	Torment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8324	Benevolent Bodyguard	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8325	Border Patrol	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8326	Shieldmage Advocate	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8327	Trained Pronghorn	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8328	Aven Fogbringer	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8329	Hapless Researcher	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8330	Lost in Thought	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8331	Mirror Wall	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8332	Wormfang Drake	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8333	Wormfang Newt	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8334	Earsplitting Rats	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8335	Treacherous Werewolf	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8336	Barbarian Bully	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8337	Dwarven Scorcher	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8338	Goretusk Firebeast	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8339	Liberated Dwarf	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8340	Spellgorger Barbarian	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8341	Anurid Barkripper	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8342	Battlefield Scrounger	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8343	Centaur Rootcaster	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8344	Giant Warthog	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8345	Harvester Druid	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8346	Krosan Wayfarer	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8347	Nantuko Tracer	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8348	Nullmage Advocate	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8349	Phantom Tiger	Judgment	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8350	Battlefield Medic	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8351	Crown of Awe	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8352	Daru Healer	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8353	Daru Lancer	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8354	Daunting Defender	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8355	Foothill Guide	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8356	Gustcloak Harrier	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8357	Gustcloak Runner	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8358	Sandskin	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8359	Crown of Ascension	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8360	Disruptive Pitmage	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8361	Imagecrafter	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8362	Information Dealer	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8363	Mistform Wall	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8364	Screaming Seahawk	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8365	Slipstream Eel	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8366	Accursed Centaur	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal
8367	Samite Archer	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8368	Vicious Kavu	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8369	Bloodstone Cameo	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8370	Drake-Skull Cameo	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8371	Seashell Cameo	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8372	Sparring Golem	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8373	Tigereye Cameo	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8374	Troll-Horn Cameo	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8375	Sunscape Battlemage	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8376	Stormscape Battlemage	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8377	Nightscape Battlemage	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8378	Thunderscape Battlemage	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8379	Alpha Kavu	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8380	Fleetfoot Panther	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8381	Haunted Angel	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8382	Foul Presence	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8383	Dwarven Patrol	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8384	Ebony Treefolk	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8385	Animal Boneyard	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8386	Nomad Decoy	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8387	Tattoo Ward	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8388	Balshan Beguiler	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8389	Infected Vermin	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8390	Dwarven Recruiter	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8391	Steam Vines	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8392	Nantuko Elder	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8393	Twigwalker	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8394	Lithatog	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8395	Phantatog	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8396	Psychatog	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8397	Sarcatog	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8398	Thaumatog	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8399	Sandstone Deadfall	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8400	Stern Judge	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8401	Slithery Stalker	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8402	Zombie Trailblazer	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8403	Pitchstone Wall	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8404	Anurid Scavenger	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8405	Unquestioned Authority	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8406	Cephalid Inkshrouder	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8407	Wormfang Turtle	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8408	Anurid Swarmsnapper	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8409	Dawning Purist	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8410	Pearlspear Courier	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8411	Aphetto Grifter	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8412	Fleeting Aven	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8413	Ghosthelm Courier	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8414	Cabal Archon	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8415	Cabal Slaver	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8416	Frightshroud Courier	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8417	Walking Desecration	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8418	Flamestick Courier	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8419	Thoughtbound Primoc	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8420	Everglove Courier	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8421	Gempalm Sorcerer	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8422	Aphetto Exterminator	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8423	Spectral Sliver	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8424	Blade Sliver	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8425	Gempalm Incinerator	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8426	Branchsnap Lorian	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8427	Mistform Warchief	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8428	Pemmin's Aura	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8429	Riptide Survivor	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8430	Dragonspeaker Shaman	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8431	Alpha Status	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8432	Krosan Warchief	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8433	Edgewalker	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8434	Proteus Machine	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8435	Teferi's Imp	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8436	Forsaken Wastes	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8437	Chaosphere	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8438	Brushwagg	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8439	Hall of Gemstone	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8440	Mindbender Spores	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8441	Frenetic Efreet	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8442	Leering Gargoyle	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8443	Wellspring	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8444	Misers' Cage	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8445	Paupers' Cage	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8446	Ventifact Bottle	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8447	Zhalfirin Crusader	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8448	Teferi's Realm	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8449	Quirion Druid	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8450	Guiding Spirit	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8451	Peacekeeper	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8452	Bone Dancer	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8453	Dwarven Thaumaturgist	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8454	B”sium Strip	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8455	Mana Web	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8456	Well of Knowledge	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8457	"Orim, Samite Healer"	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8458	Rootwater Shaman	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8459	Coffin Queen	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8460	Maddening Imp	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8461	Pallimud	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8462	Starke of Rath	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
